Order ID,Date,Product,Category,Region,Customer,Quantity,Unit Price,Revenue
3841,2025-01-17,Standing Desk,Furniture,North,Customer 5,1,333.12,333.12
3843,2025-01-18,Notebook Set,Stationery,West,Customer 24,1,12.89,12.89
3846,2025-01-18,Desk Lamp,Furniture,West,Customer 49,3,40.85,122.55
3847,2025-01-18,Whiteboard,Stationery,East,Customer 44,1,60.34,60.34
3848,2025-01-19,Pen Pack,Stationery,North,Customer 31,1,7.96,7.96
3850,2025-01-19,Notebook Set,Stationery,West,Customer 3,6,11.81,70.86
3852,2025-01-20,Bluetooth Speaker,Electronics,Central,Customer 56,4,50.81,203.24
3853,2025-01-20,Webcam HD,Electronics,Central,Customer 12,1,79.37,79.37
3854,2025-01-20,Pen Pack,Stationery,Central,Customer 42,3,8.59,25.77
3857,2025-01-20,Desk Lamp,Furniture,North,Customer 13,4,41.73,166.92
3858,2025-01-20,Pen Pack,Stationery,South,Customer 50,4,7.7,30.8
3859,2025-01-20,Notebook Set,Stationery,Central,Customer 55,1,11.71,11.71
3860,2025-01-20,Pen Pack,Stationery,North,Customer 7,2,8.63,17.26
3861,2025-01-20,USB-C Hub,Electronics,Central,Customer 37,2,37.32,74.64
3862,2025-01-20,Wireless Mouse,Electronics,West,Customer 2,4,25.6,102.4
3863,2025-01-20,Filing Cabinet,Furniture,Central,Customer 7,5,168.66,843.3
3864,2025-01-20,Notebook Set,Stationery,West,Customer 5,4,10.9,43.6
3865,2025-01-21,Mechanical Keyboard,Electronics,East,Customer 31,1,82.08,82.08
3866,2025-01-21,Notebook Set,Stationery,South,Customer 8,5,13.56,67.8
3868,2025-01-21,Webcam HD,Electronics,North,Customer 51,5,69.53,347.65
3869,2025-01-21,Webcam HD,Electronics,North,Customer 15,2,73.19,146.38
3870,2025-01-21,Office Chair,Furniture,West,Customer 1,2,175.52,351.04
3872,2025-01-22,Standing Desk,Furniture,South,Customer 21,5,361.42,1807.1
3873,2025-01-22,Office Chair,Furniture,West,Customer 31,4,198.06,792.24
3874,2025-01-22,Pen Pack,Stationery,Central,Customer 55,2,7.4,14.8
3875,2025-01-22,Mechanical Keyboard,Electronics,South,Customer 56,2,90.68,181.36
3876,2025-01-22,Mechanical Keyboard,Electronics,Central,Customer 11,4,87.41,349.64
3877,2025-01-22,Office Chair,Furniture,East,Customer 15,6,195.9,1175.4
3878,2025-01-23,Standing Desk,Furniture,East,Customer 50,4,320.22,1280.88
3879,2025-01-23,Notebook Set,Stationery,East,Customer 26,1,11.38,11.38
3880,2025-01-23,Pen Pack,Stationery,South,Customer 31,5,8.87,44.35
3881,2025-01-23,Bluetooth Speaker,Electronics,South,Customer 16,5,61.72,308.6
3883,2025-01-23,Wireless Mouse,Electronics,South,Customer 50,4,22.91,91.64
3884,2025-01-23,Webcam HD,Electronics,West,Customer 42,1,69.47,69.47
3885,2025-01-24,Desk Lamp,Furniture,East,Customer 55,3,49.91,149.73
3886,2025-01-24,Pen Pack,Stationery,Central,Customer 45,5,8.18,40.9
3887,2025-01-24,Whiteboard,Stationery,Central,Customer 9,6,63.08,378.48
3888,2025-01-24,Pen Pack,Stationery,East,Customer 35,3,7.38,22.14
3891,2025-01-24,Office Chair,Furniture,South,Customer 53,5,170.61,853.05
3892,2025-01-24,Desk Lamp,Furniture,Central,Customer 28,5,48.11,240.55
3893,2025-01-24,Webcam HD,Electronics,South,Customer 52,6,66.3,397.8
3894,2025-01-24,Filing Cabinet,Furniture,Central,Customer 36,3,142.12,426.36
3895,2025-01-24,Desk Lamp,Furniture,South,Customer 8,2,49.48,98.96
3897,2025-01-25,Webcam HD,Electronics,West,Customer 24,3,66.2,198.6
3899,2025-01-25,Whiteboard,Stationery,East,Customer 8,3,56.2,168.6
3901,2025-01-25,Pen Pack,Stationery,East,Customer 33,4,9.07,36.28
3903,2025-01-25,Pen Pack,Stationery,East,Customer 8,5,7.42,37.1
3904,2025-01-25,USB-C Hub,Electronics,North,Customer 3,2,37.23,74.46
3905,2025-01-26,Mechanical Keyboard,Electronics,South,Customer 51,3,78.78,236.34
3906,2025-01-26,Mechanical Keyboard,Electronics,Central,Customer 4,6,91.09,546.54
3907,2025-01-26,Wireless Mouse,Electronics,East,Customer 19,1,24.61,24.61
3908,2025-01-26,Notebook Set,Stationery,Central,Customer 49,2,11.49,22.98
3909,2025-01-26,Standing Desk,Furniture,North,Customer 36,5,345.94,1729.7
3910,2025-01-26,Bluetooth Speaker,Electronics,West,Customer 14,3,59.98,179.94
3912,2025-01-26,Bluetooth Speaker,Electronics,South,Customer 55,3,60.63,181.89
3914,2025-01-27,Office Chair,Furniture,East,Customer 28,3,166.83,500.49
3915,2025-01-27,Bluetooth Speaker,Electronics,South,Customer 7,5,61.18,305.9
3916,2025-01-27,Mechanical Keyboard,Electronics,West,Customer 55,4,91.64,366.56
3918,2025-01-27,Webcam HD,Electronics,East,Customer 21,4,70.64,282.56
3920,2025-01-27,Office Chair,Furniture,West,Customer 11,3,168.5,505.5
3922,2025-01-28,Filing Cabinet,Furniture,West,Customer 2,3,168.69,506.07
3925,2025-01-28,Notebook Set,Stationery,West,Customer 17,6,12.14,72.84
3926,2025-01-28,Desk Lamp,Furniture,East,Customer 31,2,43.53,87.06
3928,2025-01-29,Whiteboard,Stationery,East,Customer 4,2,66.69,133.38
3929,2025-01-29,Office Chair,Furniture,Central,Customer 45,1,193.82,193.82
3931,2025-01-29,USB-C Hub,Electronics,South,Customer 15,3,37.42,112.26
3932,2025-01-29,Notebook Set,Stationery,North,Customer 40,3,11.3,33.9
3933,2025-01-29,Wireless Mouse,Electronics,South,Customer 19,5,26.59,132.95
3934,2025-01-29,Whiteboard,Stationery,South,Customer 2,4,68.13,272.52
3935,2025-01-29,Office Chair,Furniture,North,Customer 18,5,194.06,970.3
3936,2025-01-29,USB-C Hub,Electronics,East,Customer 47,5,37.24,186.2
3937,2025-01-29,USB-C Hub,Electronics,North,Customer 21,2,41.34,82.68
3939,2025-01-29,Wireless Mouse,Electronics,South,Customer 55,4,23.34,93.36
3940,2025-01-29,USB-C Hub,Electronics,Central,Customer 51,2,44.62,89.24
3942,2025-01-30,Office Chair,Furniture,North,Customer 25,2,190.81,381.62
3943,2025-01-30,USB-C Hub,Electronics,West,Customer 44,1,38.87,38.87
3945,2025-01-30,Webcam HD,Electronics,West,Customer 49,5,69.19,345.95
3946,2025-01-30,Standing Desk,Furniture,West,Customer 9,5,396.98,1984.9
3947,2025-01-30,Wireless Mouse,Electronics,East,Customer 8,2,22.96,45.92
3948,2025-01-30,Bluetooth Speaker,Electronics,North,Customer 21,4,54.76,219.04
3950,2025-01-30,Bluetooth Speaker,Electronics,West,Customer 16,6,51.42,308.52
3955,2025-01-31,Notebook Set,Stationery,East,Customer 23,6,13.42,80.52
3956,2025-01-31,Whiteboard,Stationery,West,Customer 5,5,61.16,305.8
3957,2025-01-31,Desk Lamp,Furniture,South,Customer 1,3,42.68,128.04
3958,2025-01-31,Mechanical Keyboard,Electronics,North,Customer 2,2,92.32,184.64
3959,2025-01-31,Whiteboard,Stationery,West,Customer 26,2,63.46,126.92
3960,2025-02-01,Desk Lamp,Furniture,East,Customer 24,5,45.68,228.4
3961,2025-02-01,Wireless Mouse,Electronics,West,Customer 28,5,26.16,130.8
3962,2025-02-01,Whiteboard,Stationery,Central,Customer 33,1,63.99,63.99
3963,2025-02-01,Mechanical Keyboard,Electronics,West,Customer 47,2,96.33,192.66
3964,2025-02-01,Filing Cabinet,Furniture,South,Customer 6,6,145.02,870.12
3965,2025-02-01,Bluetooth Speaker,Electronics,North,Customer 20,4,53.29,213.16
3966,2025-02-01,Wireless Mouse,Electronics,West,Customer 52,2,23.72,47.44
3967,2025-02-01,USB-C Hub,Electronics,South,Customer 1,4,41.47,165.88
3968,2025-02-01,Mechanical Keyboard,Electronics,West,Customer 51,2,94.75,189.5
3969,2025-02-01,Mechanical Keyboard,Electronics,West,Customer 8,2,86.45,172.9
3970,2025-02-02,Mechanical Keyboard,Electronics,Central,Customer 47,6,86.27,517.62
3971,2025-02-02,Desk Lamp,Furniture,Central,Customer 36,4,51.25,205.0
3973,2025-02-02,Webcam HD,Electronics,Central,Customer 50,6,73.32,439.92
3974,2025-02-02,Office Chair,Furniture,East,Customer 22,2,198.67,397.34
3975,2025-02-02,Whiteboard,Stationery,West,Customer 4,3,61.48,184.44
3976,2025-02-02,Bluetooth Speaker,Electronics,South,Customer 36,3,60.52,181.56
3978,2025-02-02,Mechanical Keyboard,Electronics,West,Customer 27,6,88.02,528.12
3979,2025-02-03,Bluetooth Speaker,Electronics,Central,Customer 31,3,53.61,160.83
3980,2025-02-03,Webcam HD,Electronics,North,Customer 28,1,76.56,76.56
3981,2025-02-03,Notebook Set,Stationery,North,Customer 22,4,11.26,45.04
3983,2025-02-03,Notebook Set,Stationery,South,Customer 19,5,11.44,57.2
3984,2025-02-04,Office Chair,Furniture,Central,Customer 21,5,198.2,991.0
3985,2025-02-04,Bluetooth Speaker,Electronics,North,Customer 51,4,61.23,244.92
3987,2025-02-04,Filing Cabinet,Furniture,West,Customer 12,6,140.7,844.2
3989,2025-02-04,Bluetooth Speaker,Electronics,East,Customer 7,1,50.06,50.06
3990,2025-02-05,Wireless Mouse,Electronics,North,Customer 53,5,23.01,115.05
3991,2025-02-05,Office Chair,Furniture,West,Customer 7,2,202.37,404.74
3992,2025-02-05,Standing Desk,Furniture,North,Customer 54,5,340.5,1702.5
3993,2025-02-05,Bluetooth Speaker,Electronics,East,Customer 11,3,51.41,154.23
3994,2025-02-05,Webcam HD,Electronics,South,Customer 45,6,72.01,432.06
3995,2025-02-05,Standing Desk,Furniture,South,Customer 45,1,349.42,349.42
3996,2025-02-05,Pen Pack,Stationery,East,Customer 42,4,7.92,31.68
3998,2025-02-05,Desk Lamp,Furniture,South,Customer 3,2,43.21,86.42
4000,2025-02-05,USB-C Hub,Electronics,East,Customer 45,2,43.23,86.46
4001,2025-02-05,Desk Lamp,Furniture,West,Customer 8,5,43.19,215.95
4002,2025-02-06,Webcam HD,Electronics,Central,Customer 20,6,79.5,477.0
4003,2025-02-06,Filing Cabinet,Furniture,East,Customer 11,2,168.58,337.16
4004,2025-02-06,Notebook Set,Stationery,East,Customer 25,2,11.84,23.68
4007,2025-02-06,Bluetooth Speaker,Electronics,South,Customer 17,6,52.03,312.18
4008,2025-02-06,Notebook Set,Stationery,South,Customer 3,1,12.26,12.26
4011,2025-02-07,Desk Lamp,Furniture,East,Customer 1,6,44.36,266.16
4012,2025-02-07,Mechanical Keyboard,Electronics,South,Customer 14,4,92.9,371.6
4013,2025-02-07,USB-C Hub,Electronics,Central,Customer 18,3,42.8,128.4
4016,2025-02-07,Filing Cabinet,Furniture,West,Customer 3,5,155.52,777.6
4017,2025-02-07,Standing Desk,Furniture,North,Customer 31,3,316.57,949.71
4019,2025-02-08,Desk Lamp,Furniture,North,Customer 53,5,43.01,215.05
4020,2025-02-08,Office Chair,Furniture,East,Customer 1,6,202.7,1216.2
4021,2025-02-08,Whiteboard,Stationery,West,Customer 16,2,54.61,109.22
4022,2025-02-08,Notebook Set,Stationery,East,Customer 35,1,12.09,12.09
4023,2025-02-08,Whiteboard,Stationery,East,Customer 50,4,54.25,217.0
4024,2025-02-08,Bluetooth Speaker,Electronics,South,Customer 35,6,50.2,301.2
4026,2025-02-08,Notebook Set,Stationery,South,Customer 1,5,12.98,64.9
4027,2025-02-08,Webcam HD,Electronics,West,Customer 2,4,64.39,257.56
4029,2025-02-08,Standing Desk,Furniture,West,Customer 14,6,337.5,2025.0
4030,2025-02-08,Filing Cabinet,Furniture,East,Customer 20,2,148.55,297.1
4031,2025-02-09,Whiteboard,Stationery,South,Customer 56,6,62.23,373.38
4032,2025-02-09,Mechanical Keyboard,Electronics,East,Customer 12,1,96.76,96.76
4034,2025-02-09,Whiteboard,Stationery,North,Customer 23,1,61.22,61.22
4035,2025-02-09,Mechanical Keyboard,Electronics,Central,Customer 17,3,80.25,240.75
4036,2025-02-09,Filing Cabinet,Furniture,North,Customer 5,1,169.16,169.16
4037,2025-02-09,USB-C Hub,Electronics,Central,Customer 13,2,39.42,78.84
4038,2025-02-09,Pen Pack,Stationery,West,Customer 51,6,7.9,47.4
4039,2025-02-09,Notebook Set,Stationery,West,Customer 14,1,13.22,13.22
4041,2025-02-09,Filing Cabinet,Furniture,West,Customer 36,1,171.61,171.61
4042,2025-02-09,Pen Pack,Stationery,North,Customer 3,4,7.84,31.36
4043,2025-02-09,Pen Pack,Stationery,East,Customer 42,2,7.21,14.42
4044,2025-02-10,Desk Lamp,Furniture,East,Customer 56,4,48.93,195.72
4045,2025-02-10,Pen Pack,Stationery,Central,Customer 36,1,7.47,7.47
4046,2025-02-10,Mechanical Keyboard,Electronics,Central,Customer 47,5,79.39,396.95
4047,2025-02-10,Desk Lamp,Furniture,East,Customer 16,1,47.53,47.53
4048,2025-02-10,Standing Desk,Furniture,North,Customer 4,5,386.94,1934.7
4049,2025-02-10,Standing Desk,Furniture,East,Customer 53,6,399.36,2396.16
4050,2025-02-10,Notebook Set,Stationery,North,Customer 34,2,11.64,23.28
4051,2025-02-10,Desk Lamp,Furniture,West,Customer 2,1,46.11,46.11
4053,2025-02-10,Whiteboard,Stationery,North,Customer 7,5,62.99,314.95
4054,2025-02-10,Standing Desk,Furniture,Central,Customer 14,3,342.85,1028.55
4055,2025-02-10,Bluetooth Speaker,Electronics,Central,Customer 49,1,52.68,52.68
4056,2025-02-11,Whiteboard,Stationery,Central,Customer 56,1,66.17,66.17
4057,2025-02-11,Filing Cabinet,Furniture,East,Customer 7,5,146.15,730.75
4059,2025-02-11,Desk Lamp,Furniture,North,Customer 38,3,48.84,146.52
4060,2025-02-11,Wireless Mouse,Electronics,East,Customer 26,1,28.07,28.07
4062,2025-02-11,Office Chair,Furniture,Central,Customer 45,1,177.03,177.03
4063,2025-02-11,Mechanical Keyboard,Electronics,South,Customer 11,6,93.76,562.56
4064,2025-02-12,Filing Cabinet,Furniture,North,Customer 44,6,154.11,924.66
4066,2025-02-12,Whiteboard,Stationery,West,Customer 13,2,54.89,109.78
4067,2025-02-12,Whiteboard,Stationery,Central,Customer 27,3,59.16,177.48
4069,2025-02-12,Notebook Set,Stationery,North,Customer 26,3,12.75,38.25
4070,2025-02-12,Bluetooth Speaker,Electronics,Central,Customer 12,2,59.77,119.54
4072,2025-02-12,Wireless Mouse,Electronics,North,Customer 44,2,28.74,57.48
4073,2025-02-12,Notebook Set,Stationery,North,Customer 37,2,13.7,27.4
4074,2025-02-12,Wireless Mouse,Electronics,North,Customer 27,6,23.81,142.86
4075,2025-02-12,Mechanical Keyboard,Electronics,North,Customer 56,3,80.88,242.64
4076,2025-02-12,Desk Lamp,Furniture,Central,Customer 44,3,51.49,154.47
4077,2025-02-12,Standing Desk,Furniture,South,Customer 14,4,373.02,1492.08
4080,2025-02-13,USB-C Hub,Electronics,West,Customer 34,1,43.81,43.81
4081,2025-02-13,Standing Desk,Furniture,South,Customer 19,2,351.17,702.34
4082,2025-02-13,Standing Desk,Furniture,Central,Customer 5,2,352.29,704.58
4083,2025-02-13,Bluetooth Speaker,Electronics,West,Customer 13,4,54.28,217.12
4084,2025-02-13,Filing Cabinet,Furniture,East,Customer 11,3,166.48,499.44
4085,2025-02-13,Pen Pack,Stationery,South,Customer 42,2,8.08,16.16
4086,2025-02-13,Pen Pack,Stationery,Central,Customer 42,4,7.64,30.56
4087,2025-02-13,USB-C Hub,Electronics,East,Customer 45,1,38.68,38.68
4089,2025-02-14,Notebook Set,Stationery,North,Customer 16,1,10.99,10.99
4090,2025-02-14,Standing Desk,Furniture,Central,Customer 55,3,385.85,1157.55
4092,2025-02-14,Pen Pack,Stationery,East,Customer 50,5,7.21,36.05
4093,2025-02-14,Filing Cabinet,Furniture,West,Customer 13,5,150.74,753.7
4094,2025-02-14,USB-C Hub,Electronics,West,Customer 17,1,43.33,43.33
4095,2025-02-14,Filing Cabinet,Furniture,Central,Customer 37,3,156.98,470.94
4097,2025-02-14,Office Chair,Furniture,West,Customer 49,3,164.06,492.18
4098,2025-02-14,Office Chair,Furniture,Central,Customer 2,5,177.0,885.0
4099,2025-02-15,Filing Cabinet,Furniture,South,Customer 27,1,138.87,138.87
4100,2025-02-15,Wireless Mouse,Electronics,North,Customer 7,2,25.42,50.84
4101,2025-02-15,Webcam HD,Electronics,South,Customer 14,5,70.72,353.6
4102,2025-02-15,Desk Lamp,Furniture,Central,Customer 27,1,40.91,40.91
4103,2025-02-15,Mechanical Keyboard,Electronics,South,Customer 6,3,90.16,270.48
4104,2025-02-15,Desk Lamp,Furniture,East,Customer 51,2,47.38,94.76
4105,2025-02-15,Bluetooth Speaker,Electronics,South,Customer 3,5,59.76,298.8
4107,2025-02-16,Pen Pack,Stationery,North,Customer 6,2,8.79,17.58
4108,2025-02-16,Whiteboard,Stationery,North,Customer 28,5,57.44,287.2
4109,2025-02-16,Filing Cabinet,Furniture,Central,Customer 45,3,170.05,510.15
4110,2025-02-16,USB-C Hub,Electronics,Central,Customer 2,1,43.39,43.39
4112,2025-02-17,Wireless Mouse,Electronics,South,Customer 9,6,23.62,141.72
4113,2025-02-17,Standing Desk,Furniture,Central,Customer 9,4,320.36,1281.44
4115,2025-02-17,Standing Desk,Furniture,South,Customer 31,6,352.78,2116.68
4116,2025-02-17,Notebook Set,Stationery,South,Customer 44,1,11.31,11.31
4117,2025-02-17,Notebook Set,Stationery,North,Customer 10,1,11.05,11.05
4118,2025-02-17,Notebook Set,Stationery,South,Customer 18,1,12.1,12.1
4120,2025-02-17,Bluetooth Speaker,Electronics,South,Customer 54,5,63.04,315.2
4121,2025-02-17,Bluetooth Speaker,Electronics,West,Customer 28,5,58.58,292.9
4122,2025-02-18,USB-C Hub,Electronics,East,Customer 17,5,44.37,221.85
4123,2025-02-18,Bluetooth Speaker,Electronics,North,Customer 13,2,62.24,124.48
4124,2025-02-18,Notebook Set,Stationery,North,Customer 56,3,11.93,35.79
4125,2025-02-18,Bluetooth Speaker,Electronics,North,Customer 15,1,60.45,60.45
4126,2025-02-18,Filing Cabinet,Furniture,Central,Customer 31,6,155.01,930.06
4127,2025-02-18,Notebook Set,Stationery,South,Customer 4,6,12.54,75.24
4128,2025-02-18,Whiteboard,Stationery,South,Customer 16,2,62.09,124.18
4129,2025-02-19,Wireless Mouse,Electronics,North,Customer 16,5,27.86,139.3
4130,2025-02-19,Whiteboard,Stationery,North,Customer 17,5,55.25,276.25
4131,2025-02-19,Standing Desk,Furniture,North,Customer 28,3,363.03,1089.09
4132,2025-02-19,Pen Pack,Stationery,North,Customer 34,2,7.48,14.96
4133,2025-02-19,USB-C Hub,Electronics,Central,Customer 6,5,40.42,202.1
4134,2025-02-19,Filing Cabinet,Furniture,East,Customer 2,3,152.28,456.84
4135,2025-02-19,Wireless Mouse,Electronics,North,Customer 56,1,27.38,27.38
4136,2025-02-19,Filing Cabinet,Furniture,Central,Customer 6,1,138.14,138.14
4138,2025-02-20,Whiteboard,Stationery,Central,Customer 2,6,59.57,357.42
4139,2025-02-20,Filing Cabinet,Furniture,North,Customer 51,2,172.07,344.14
4140,2025-02-20,Whiteboard,Stationery,South,Customer 6,6,58.35,350.1
4141,2025-02-20,Whiteboard,Stationery,West,Customer 19,2,63.01,126.02
4142,2025-02-20,Pen Pack,Stationery,South,Customer 53,5,9.02,45.1
4143,2025-02-20,Standing Desk,Furniture,West,Customer 31,5,369.39,1846.95
4144,2025-02-20,Wireless Mouse,Electronics,Central,Customer 4,5,25.22,126.1
4146,2025-02-21,Desk Lamp,Furniture,Central,Customer 10,1,44.57,44.57
4147,2025-02-21,Notebook Set,Stationery,South,Customer 52,4,12.49,49.96
4148,2025-02-21,Standing Desk,Furniture,North,Customer 24,5,334.94,1674.7
4149,2025-02-21,Standing Desk,Furniture,North,Customer 36,2,383.7,767.4
4150,2025-02-21,Filing Cabinet,Furniture,South,Customer 16,1,158.44,158.44
4151,2025-02-21,Notebook Set,Stationery,Central,Customer 23,5,13.37,66.85
4152,2025-02-21,Wireless Mouse,Electronics,Central,Customer 12,5,27.37,136.85
4153,2025-02-21,USB-C Hub,Electronics,North,Customer 56,1,36.61,36.61
4155,2025-02-21,Whiteboard,Stationery,East,Customer 55,6,54.07,324.42
4156,2025-02-21,Webcam HD,Electronics,South,Customer 34,2,72.58,145.16
4157,2025-02-21,Office Chair,Furniture,North,Customer 26,4,194.32,777.28
4158,2025-02-21,Standing Desk,Furniture,West,Customer 40,2,328.55,657.1
4159,2025-02-21,Webcam HD,Electronics,East,Customer 27,3,75.7,227.1
4160,2025-02-21,Standing Desk,Furniture,South,Customer 24,2,316.81,633.62
4161,2025-02-21,Filing Cabinet,Furniture,North,Customer 20,6,166.69,1000.14
4162,2025-02-21,Standing Desk,Furniture,West,Customer 19,1,355.42,355.42
4163,2025-02-22,Webcam HD,Electronics,East,Customer 49,4,65.74,262.96
4164,2025-02-22,Standing Desk,Furniture,East,Customer 22,1,331.33,331.33
4166,2025-02-22,Mechanical Keyboard,Electronics,East,Customer 56,4,84.52,338.08
4168,2025-02-22,Wireless Mouse,Electronics,Central,Customer 45,2,27.07,54.14
4169,2025-02-22,Whiteboard,Stationery,East,Customer 47,5,56.68,283.4
4170,2025-02-22,USB-C Hub,Electronics,East,Customer 3,4,42.1,168.4
4171,2025-02-22,Standing Desk,Furniture,East,Customer 16,6,370.92,2225.52
4172,2025-02-22,Office Chair,Furniture,East,Customer 13,2,171.4,342.8
4173,2025-02-23,Whiteboard,Stationery,North,Customer 26,3,62.81,188.43
4174,2025-02-23,Filing Cabinet,Furniture,North,Customer 7,2,165.25,330.5
4175,2025-02-23,Filing Cabinet,Furniture,North,Customer 35,5,152.05,760.25
4177,2025-02-23,Webcam HD,Electronics,East,Customer 15,2,71.62,143.24
4179,2025-02-23,Bluetooth Speaker,Electronics,West,Customer 7,5,56.33,281.65
4181,2025-02-23,Wireless Mouse,Electronics,North,Customer 52,1,28.2,28.2
4182,2025-02-23,Wireless Mouse,Electronics,North,Customer 36,5,23.17,115.85
4183,2025-02-24,USB-C Hub,Electronics,West,Customer 22,5,41.24,206.2
4184,2025-02-24,Pen Pack,Stationery,East,Customer 53,6,8.61,51.66
4186,2025-02-24,Bluetooth Speaker,Electronics,East,Customer 9,6,52.44,314.64
4187,2025-02-24,Wireless Mouse,Electronics,North,Customer 56,1,24.45,24.45
4188,2025-02-24,Whiteboard,Stationery,Central,Customer 19,6,65.58,393.48
4189,2025-02-24,Office Chair,Furniture,North,Customer 38,2,179.87,359.74
4190,2025-02-24,USB-C Hub,Electronics,South,Customer 14,4,37.95,151.8
4191,2025-02-24,Bluetooth Speaker,Electronics,West,Customer 18,5,56.46,282.3
4192,2025-02-24,Desk Lamp,Furniture,North,Customer 45,3,45.21,135.63
4194,2025-02-25,Wireless Mouse,Electronics,East,Customer 16,3,26.44,79.32
4195,2025-02-25,Pen Pack,Stationery,North,Customer 34,4,8.06,32.24
4196,2025-02-25,Filing Cabinet,Furniture,North,Customer 3,1,139.37,139.37
4197,2025-02-25,Office Chair,Furniture,West,Customer 26,1,185.41,185.41
4198,2025-02-25,Bluetooth Speaker,Electronics,West,Customer 10,1,60.75,60.75
4199,2025-02-25,Webcam HD,Electronics,South,Customer 7,4,64.27,257.08
4200,2025-02-25,USB-C Hub,Electronics,North,Customer 53,2,38.54,77.08
4202,2025-02-25,Webcam HD,Electronics,South,Customer 40,4,70.43,281.72
4203,2025-02-26,Office Chair,Furniture,North,Customer 8,5,199.41,997.05
4204,2025-02-26,Office Chair,Furniture,West,Customer 50,73,202.34,14770.82
4206,2025-02-26,Whiteboard,Stationery,East,Customer 40,2,60.11,120.22
4207,2025-02-26,Filing Cabinet,Furniture,West,Customer 45,1,137.0,137.0
4208,2025-02-26,Filing Cabinet,Furniture,East,Customer 37,1,157.71,157.71
4209,2025-02-27,Bluetooth Speaker,Electronics,Central,Customer 12,6,50.39,302.34
4210,2025-02-27,Wireless Mouse,Electronics,Central,Customer 52,6,28.72,172.32
4212,2025-02-27,Notebook Set,Stationery,East,Customer 54,5,12.52,62.6
4213,2025-02-27,Whiteboard,Stationery,West,Customer 6,6,63.07,378.42
4214,2025-02-27,Whiteboard,Stationery,Central,Customer 25,3,56.18,168.54
4215,2025-02-27,Webcam HD,Electronics,North,Customer 19,5,67.34,336.7
4216,2025-02-28,Wireless Mouse,Electronics,South,Customer 12,5,28.05,140.25
4217,2025-02-28,Office Chair,Furniture,South,Customer 19,1,170.32,170.32
4218,2025-02-28,USB-C Hub,Electronics,North,Customer 27,4,40.04,160.16
4219,2025-02-28,Bluetooth Speaker,Electronics,South,Customer 26,6,49.82,298.92
4220,2025-02-28,Webcam HD,Electronics,North,Customer 42,1,71.0,71.0
4221,2025-02-28,Pen Pack,Stationery,South,Customer 34,2,8.7,17.4
4222,2025-02-28,Bluetooth Speaker,Electronics,East,Customer 42,2,53.98,107.96
4223,2025-02-28,Office Chair,Furniture,North,Customer 54,5,168.23,841.15
4224,2025-02-28,Standing Desk,Furniture,North,Customer 10,1,393.51,393.51
4225,2025-02-28,Filing Cabinet,Furniture,Central,Customer 52,5,157.88,789.4
4226,2025-02-28,USB-C Hub,Electronics,South,Customer 28,4,41.91,167.64
4227,2025-02-28,Webcam HD,Electronics,Central,Customer 25,3,64.64,193.92
4228,2025-02-28,Desk Lamp,Furniture,South,Customer 1,4,47.59,190.36
4229,2025-03-01,Whiteboard,Stationery,South,Customer 50,4,66.13,264.52
4230,2025-03-01,Office Chair,Furniture,North,Customer 17,5,176.12,880.6
4231,2025-03-01,Office Chair,Furniture,Central,Customer 51,3,179.94,539.82
4232,2025-03-01,Standing Desk,Furniture,North,Customer 54,5,338.79,1693.95
4233,2025-03-01,USB-C Hub,Electronics,Central,Customer 28,82,43.52,3568.64
4234,2025-03-01,Bluetooth Speaker,Electronics,North,Customer 8,4,61.98,247.92
4235,2025-03-01,Notebook Set,Stationery,South,Customer 53,5,11.41,57.05
4236,2025-03-02,Bluetooth Speaker,Electronics,North,Customer 4,3,60.82,182.46
4237,2025-03-02,Mechanical Keyboard,Electronics,East,Customer 6,4,87.72,350.88
4238,2025-03-02,Standing Desk,Furniture,East,Customer 4,6,368.07,2208.42
4239,2025-03-02,Pen Pack,Stationery,Central,Customer 13,4,8.75,35.0
4240,2025-03-02,Bluetooth Speaker,Electronics,North,Customer 47,4,58.33,233.32
4244,2025-03-03,USB-C Hub,Electronics,West,Customer 47,3,36.19,108.57
4245,2025-03-03,Webcam HD,Electronics,South,Customer 37,4,79.15,316.6
4246,2025-03-04,Filing Cabinet,Furniture,North,Customer 26,5,137.5,687.5
4247,2025-03-04,Whiteboard,Stationery,South,Customer 13,6,62.0,372.0
4248,2025-03-04,Office Chair,Furniture,East,Customer 23,4,172.45,689.8
4249,2025-03-04,Filing Cabinet,Furniture,West,Customer 7,2,142.6,285.2
4250,2025-03-04,Pen Pack,Stationery,South,Customer 55,5,9.05,45.25
4251,2025-03-04,USB-C Hub,Electronics,North,Customer 25,6,37.02,222.12
4253,2025-03-04,Desk Lamp,Furniture,East,Customer 25,2,45.76,91.52
4254,2025-03-04,Mechanical Keyboard,Electronics,Central,Customer 19,2,81.14,162.28
4255,2025-03-04,Standing Desk,Furniture,South,Customer 56,3,366.85,1100.55
4256,2025-03-05,Bluetooth Speaker,Electronics,East,Customer 33,3,50.16,150.48
4257,2025-03-05,Wireless Mouse,Electronics,North,Customer 16,1,25.19,25.19
4258,2025-03-05,Pen Pack,Stationery,West,Customer 31,2,8.56,17.12
4261,2025-03-05,Mechanical Keyboard,Electronics,South,Customer 7,4,95.5,382.0
4262,2025-03-05,Webcam HD,Electronics,West,Customer 11,2,67.57,135.14
